"Date","Price","Open","High","Low","Change %"
"Oct 19, 2018","134.94","135.41","135.50","134.80","-0.35%"
"Oct 22, 2018","134.59","135.06","135.22","134.50","-0.26%"
"Oct 23, 2018","135.09","134.58","135.67","134.54","0.37%"
"Oct 24, 2018","135.38","135.07","135.59","134.78","0.21%"
"Oct 25, 2018","135.10","135.38","135.94","134.79","-0.21%"
"Oct 26, 2018","135.99","135.13","136.63","135.05","0.66%"
"Oct 29, 2018","135.44","135.99","136.20","135.21","-0.40%"
"Oct 30, 2018","134.60","135.41","135.50","134.60","-0.62%"
"Oct 31, 2018","134.60","134.57","134.78","134.06","0.00%"
"Nov 01, 2018","134.22","134.61","134.86","133.87","-0.28%"
"Nov 02, 2018","132.08","134.22","134.41","131.95","-1.59%"
"Nov 05, 2018","132.31","132.10","132.46","132.03","0.17%"
"Nov 06, 2018","130.49","132.33","132.35","130.31","-1.38%"
"Nov 07, 2018","128.43","130.53","131.07","128.33","-1.58%"
"Nov 08, 2018","127.47","128.43","129.11","127.22","-0.75%"
"Nov 09, 2018","129.00","127.47","129.22","127.44","1.20%"
"Nov 12, 2018","130.15","129.01","130.35","128.88","0.89%"
"Nov 13, 2018","130.12","130.13","131.31","129.25","-0.02%"
"Nov 14, 2018","130.13","130.10","130.51","129.28","0.01%"
"Nov 15, 2018","129.16","130.14","130.30","128.93","-0.75%"
"Nov 16, 2018","129.50","129.16","129.72","128.26","0.26%"
"Nov 19, 2018","129.62","129.51","129.79","128.84","0.09%"
"Nov 20, 2018","129.38","129.62","129.93","129.29","-0.19%"
"Nov 21, 2018","129.19","129.38","129.90","129.06","-0.15%"
"Nov 22, 2018","129.06","129.16","129.25","128.84","-0.10%"
"Nov 23, 2018","128.73","129.09","129.11","128.42","-0.26%"
"Nov 26, 2018","127.43","128.72","128.82","127.35","-1.01%"
"Nov 27, 2018","127.56","127.42","128.00","127.38","0.10%"
"Nov 28, 2018","127.78","127.53","128.04","127.39","0.17%"
"Nov 29, 2018","126.73","127.78","127.95","126.39","-0.82%"
"Nov 30, 2018","126.04","126.74","126.88","125.70","-0.54%"
"Dec 03, 2018","125.28","126.06","126.06","125.22","-0.60%"
"Dec 04, 2018","126.70","125.29","126.95","125.27","1.13%"
"Dec 05, 2018","127.17","126.71","127.75","126.53","0.37%"
"Dec 06, 2018","128.87","127.17","129.38","127.14","1.34%"
"Dec 07, 2018","128.35","128.88","129.01","128.06","-0.40%"
"Dec 10, 2018","128.41","128.39","129.39","128.38","0.05%"
"Dec 11, 2018","128.78","128.41","129.59","128.38","0.29%"
"Dec 12, 2018","128.86","128.74","129.03","128.22","0.06%"
"Dec 13, 2018","127.58","128.90","129.00","127.49","-0.99%"
"Dec 14, 2018","128.63","127.56","128.84","127.49","0.82%"
"Dec 17, 2018","129.17","128.71","129.35","128.49","0.42%"
"Dec 18, 2018","128.86","129.18","129.38","128.62","-0.24%"
"Dec 19, 2018","128.40","128.88","129.27","127.32","-0.36%"
"Dec 20, 2018","130.03","128.37","130.58","128.27","1.27%"
"Dec 21, 2018","130.86","130.04","131.21","129.95","0.64%"
"Dec 24, 2018","131.78","131.20","132.02","130.90","0.70%"
"Dec 25, 2018","131.97","131.76","132.34","131.75","0.14%"
"Dec 26, 2018","130.88","131.96","132.38","130.81","-0.83%"
"Dec 27, 2018","131.16","130.90","131.84","130.84","0.21%"
"Dec 28, 2018","132.03","131.21","132.21","131.09","0.66%"
"Dec 31, 2018","131.24","131.84","132.03","130.50","-0.60%"
"Jan 01, 2019","131.06","131.23","131.23","130.96","-0.14%"
"Jan 02, 2019","132.72","131.12","132.91","131.04","1.27%"
"Jan 03, 2019","133.84","132.71","137.65","132.66","0.84%"
"Jan 04, 2019","131.49","133.81","134.01","131.40","-1.76%"
"Jan 07, 2019","129.60","131.47","131.71","129.43","-1.44%"
"Jan 08, 2019","130.07","129.59","130.44","128.88","0.36%"
"Jan 09, 2019","130.59","130.09","130.82","129.54","0.40%"
"Jan 10, 2019","129.63","130.56","130.86","129.51","-0.74%"
"Jan 11, 2019","129.39","129.61","130.07","129.33","-0.19%"
"Jan 14, 2019","130.58","129.46","130.83","129.35","0.92%"
"Jan 15, 2019","129.68","130.60","130.64","129.29","-0.69%"
"Jan 16, 2019","129.45","129.68","130.64","129.32","-0.18%"
"Jan 17, 2019","129.81","129.41","130.63","129.38","0.28%"
"Jan 18, 2019","129.12","129.78","130.03","128.99","-0.53%"
"Jan 21, 2019","129.69","129.13","129.94","129.09","0.44%"
"Jan 22, 2019","129.97","129.72","130.25","129.53","0.22%"
"Jan 23, 2019","129.38","129.96","130.03","128.90","-0.45%"
"Jan 24, 2019","129.19","129.39","129.55","128.83","-0.15%"
"Jan 25, 2019","128.56","129.19","129.35","128.09","-0.49%"
"Jan 28, 2019","128.67","128.61","128.92","128.13","0.09%"
"Jan 29, 2019","128.84","128.66","129.12","128.62","0.13%"
"Jan 30, 2019","129.59","128.84","129.87","128.75","0.58%"
"Jan 31, 2019","128.32","129.56","129.81","128.25","-0.98%"
"Feb 01, 2019","127.31","128.35","128.49","127.19","-0.79%"
"Feb 04, 2019","126.99","127.30","127.74","126.67","-0.25%"
"Feb 05, 2019","126.91","126.97","127.11","126.80","-0.06%"
"Feb 06, 2019","126.60","126.91","127.25","126.44","-0.24%"
"Feb 07, 2019","127.24","126.57","127.49","126.50","0.51%"
"Feb 08, 2019","127.26","127.26","127.61","127.04","0.02%"
"Feb 11, 2019","127.20","127.16","127.81","127.09","-0.05%"
"Feb 12, 2019","127.33","127.17","127.69","126.89","0.10%"
"Feb 13, 2019","126.64","127.33","127.39","126.57","-0.54%"
"Feb 14, 2019","127.53","126.67","127.56","126.59","0.70%"
"Feb 15, 2019","128.04","127.52","128.42","127.43","0.40%"
"Feb 18, 2019","127.53","128.06","128.12","127.38","-0.40%"
"Feb 19, 2019","127.47","127.56","127.86","127.25","-0.05%"
"Feb 20, 2019","126.65","127.46","127.59","126.59","-0.64%"
"Feb 21, 2019","127.03","126.64","127.19","126.59","0.30%"
"Feb 22, 2019","126.99","127.01","127.22","126.74","-0.03%"
"Feb 25, 2019","126.21","127.01","127.06","126.00","-0.61%"
"Feb 26, 2019","126.52","126.22","126.72","125.73","0.25%"
"Feb 27, 2019","126.40","126.53","127.26","126.30","-0.09%"
"Feb 28, 2019","126.28","126.41","127.25","126.14","-0.09%"
"Mar 01, 2019","126.12","126.26","126.56","125.93","-0.13%"
"Mar 04, 2019","126.45","126.28","126.57","126.02","0.26%"
"Mar 05, 2019","126.19","126.45","126.59","125.90","-0.21%"
"Mar 06, 2019","126.52","126.20","126.70","126.16","0.26%"
"Mar 07, 2019","126.71","126.51","126.84","126.40","0.15%"
"Mar 08, 2019","128.73","126.73","129.19","126.64","1.59%"
"Mar 11, 2019","128.49","128.78","129.22","128.29","-0.19%"
"Mar 12, 2019","128.09","128.50","128.53","127.75","-0.31%"
"Mar 13, 2019","128.32","128.10","128.53","127.95","0.18%"
"Mar 14, 2019","127.71","128.33","128.37","127.56","-0.48%"
"Mar 15, 2019","127.92","127.72","128.26","127.48","0.16%"
"Mar 18, 2019","127.78","127.89","127.92","127.42","-0.11%"
"Mar 19, 2019","127.75","127.81","128.06","127.64","-0.02%"
"Mar 20, 2019","128.15","127.75","128.34","127.06","0.31%"
"Mar 21, 2019","127.60","128.12","128.27","127.23","-0.43%"
"Mar 22, 2019","128.86","127.60","129.08","127.49","0.99%"
"Mar 25, 2019","128.95","128.94","129.64","128.60","0.07%"
"Mar 26, 2019","128.08","128.94","128.98","128.01","-0.67%"
"Mar 27, 2019","128.44","128.09","128.78","128.03","0.28%"
"Mar 28, 2019","128.73","128.44","129.50","128.41","0.23%"
"Mar 29, 2019","128.46","128.74","128.84","128.34","-0.21%"
"Apr 01, 2019","127.75","128.51","128.51","127.64","-0.55%"
"Apr 02, 2019","127.73","127.75","128.00","127.61","-0.02%"
"Apr 03, 2019","127.55","127.73","127.88","127.43","-0.14%"
"Apr 04, 2019","126.99","127.55","127.71","126.96","-0.44%"
"Apr 05, 2019","126.42","127.00","127.08","126.30","-0.45%"
"Apr 08, 2019","127.04","126.43","127.28","126.33","0.49%"
"Apr 09, 2019","127.16","127.06","127.36","126.89","0.09%"
"Apr 10, 2019","127.46","127.19","127.66","127.11","0.24%"
"Apr 11, 2019","126.58","127.47","127.61","126.55","-0.69%"
"Apr 12, 2019","125.80","126.55","126.67","125.70","-0.62%"
"Apr 15, 2019","125.50","125.84","125.92","125.43","-0.24%"
"Apr 16, 2019","125.75","125.51","125.93","125.46","0.20%"
"Apr 17, 2019","125.69","125.75","125.86","125.56","-0.05%"
"Apr 18, 2019","125.41","125.68","125.80","124.97","-0.22%"
"Apr 19, 2019","125.47","125.40","125.50","125.35","0.05%"
"Apr 22, 2019","125.74","125.50","125.98","125.39","0.22%"
"Apr 23, 2019","125.82","125.73","126.13","125.62","0.06%"
"Apr 24, 2019","125.64","125.83","126.45","125.38","-0.14%"
"Apr 25, 2019","127.06","125.64","127.36","125.58","1.13%"
"Apr 26, 2019","127.14","127.08","127.33","126.64","0.06%"
"Apr 29, 2019","127.19","127.12","127.27","126.89","0.04%"
"Apr 30, 2019","127.88","127.17","128.15","127.11","0.54%"
"May 01, 2019","127.94","127.89","128.32","127.67","0.05%"
"May 02, 2019","127.78","127.94","128.06","127.36","-0.13%"
"May 03, 2019","128.30","127.78","128.36","127.65","0.41%"
"May 06, 2019","129.02","128.86","129.65","128.57","0.56%"
"May 07, 2019","129.51","129.04","129.63","128.81","0.38%"
"May 08, 2019","129.83","129.50","130.21","129.43","0.25%"
"May 09, 2019","130.71","129.84","131.12","129.79","0.68%"
"May 10, 2019","130.29","130.73","131.04","130.15","-0.32%"
"May 13, 2019","131.88","130.49","132.22","130.37","1.22%"
"May 14, 2019","131.66","131.90","132.09","131.47","-0.17%"
"May 15, 2019","131.94","131.64","132.48","131.54","0.21%"
"May 16, 2019","131.53","131.93","132.31","131.40","-0.31%"
"May 17, 2019","131.27","131.53","131.97","131.13","-0.20%"
"May 20, 2019","131.33","131.22","131.65","130.97","0.05%"
"May 21, 2019","131.03","131.34","131.57","130.82","-0.23%"
"May 22, 2019","131.62","131.04","131.76","130.89","0.45%"
"May 23, 2019","131.92","131.63","132.13","131.02","0.23%"
"May 24, 2019","131.68","131.94","132.18","131.16","-0.18%"
"May 27, 2019","131.31","131.63","131.69","131.06","-0.28%"
"May 28, 2019","131.43","131.31","131.72","131.09","0.09%"
"May 29, 2019","131.39","131.41","132.20","131.25","-0.03%"
"May 30, 2019","131.37","131.40","131.53","130.98","-0.02%"
"May 31, 2019","131.84","131.35","132.06","130.79","0.36%"
"Jun 03, 2019","132.09","131.72","132.32","131.62","0.19%"
"Jun 04, 2019","132.00","132.08","132.36","131.72","-0.07%"
"Jun 05, 2019","131.60","132.00","132.41","131.57","-0.30%"
"Jun 06, 2019","131.67","131.60","132.15","131.47","0.05%"
"Jun 07, 2019","131.94","131.68","132.32","131.43","0.21%"
"Jun 10, 2019","131.41","131.50","131.74","130.93","-0.40%"
"Jun 11, 2019","131.19","131.38","131.50","130.84","-0.17%"
"Jun 12, 2019","131.19","131.22","131.72","131.07","0.00%"
"Jun 13, 2019","131.75","131.21","131.93","131.16","0.43%"
"Jun 14, 2019","131.94","131.76","132.44","131.72","0.14%"
"Jun 17, 2019","132.06","132.12","132.21","131.81","0.09%"
"Jun 18, 2019","132.06","132.04","132.55","131.79","0.00%"
"Jun 19, 2019","132.00","132.08","132.25","131.32","-0.05%"
"Jun 20, 2019","132.17","131.98","132.59","131.46","0.13%"
"Jun 21, 2019","131.91","132.19","132.29","131.37","-0.20%"
"Jun 24, 2019","131.78","131.81","132.00","131.50","-0.10%"
"Jun 25, 2019","131.78","131.79","132.22","131.51","0.00%"
"Jun 26, 2019","131.51","131.78","132.03","131.43","-0.20%"
"Jun 27, 2019","131.18","131.50","131.71","130.90","-0.25%"
"Jun 28, 2019","130.94","131.15","131.49","130.85","-0.18%"
"Jul 01, 2019","130.13","130.69","130.69","130.03","-0.62%"
"Jul 02, 2019","131.03","130.15","131.20","130.10","0.69%"
"Jul 03, 2019","130.93","131.03","131.75","130.85","-0.08%"
"Jul 04, 2019","131.16","130.99","131.24","130.88","0.18%"
"Jul 05, 2019","129.84","131.13","131.22","129.63","-1.01%"
"Jul 08, 2019","129.78","129.88","130.62","129.69","-0.05%"
"Jul 09, 2019","129.81","129.78","129.97","129.57","0.02%"
"Jul 10, 2019","130.27","129.79","130.40","129.63","0.35%"
"Jul 11, 2019","129.63","130.28","130.74","129.59","-0.49%"
"Jul 12, 2019","129.81","129.66","130.15","129.11","0.14%"
"Jul 15, 2019","128.99","129.81","129.91","128.60","-0.63%"
"Jul 16, 2019","128.74","129.00","129.16","128.59","-0.19%"
"Jul 17, 2019","129.51","128.73","129.51","128.61","0.60%"
"Jul 18, 2019","130.10","129.53","130.22","129.19","0.46%"
"Jul 19, 2019","129.37","130.10","130.21","129.06","-0.56%"
"Jul 22, 2019","129.27","129.29","129.43","129.07","-0.08%"
"Jul 23, 2019","129.21","129.29","129.46","129.00","-0.05%"
"Jul 24, 2019","129.34","129.21","129.68","129.15","0.10%"
"Jul 25, 2019","128.66","129.34","129.44","128.53","-0.53%"
"Jul 26, 2019","128.87","128.69","129.04","128.56","0.16%"
"Jul 29, 2019","128.88","128.84","129.25","128.74","0.01%"
"Jul 30, 2019","129.09","128.88","129.28","128.69","0.16%"
"Jul 31, 2019","128.88","129.09","129.29","128.59","-0.16%"
"Aug 01, 2019","131.50","128.84","131.62","128.24","2.03%"
"Aug 02, 2019","133.03","131.50","133.13","131.22","1.16%"
"Aug 05, 2019","134.53","133.06","134.91","132.91","1.13%"
"Aug 06, 2019","133.97","134.54","135.41","133.35","-0.42%"
"Aug 07, 2019","133.83","134.01","134.93","133.64","-0.10%"
"Aug 08, 2019","133.94","133.78","134.34","133.63","0.08%"
"Aug 09, 2019","134.28","133.97","134.82","133.73","0.25%"
"Aug 12, 2019","135.29","134.40","135.63","134.22","0.75%"
"Aug 13, 2019","134.13","135.29","136.30","133.84","-0.86%"
"Aug 14, 2019","134.50","134.18","134.82","133.50","0.28%"
"Aug 15, 2019","134.44","134.52","135.27","133.70","-0.04%"
"Aug 16, 2019","133.81","134.41","134.54","133.66","-0.47%"
"Aug 19, 2019","133.50","133.88","133.99","133.28","-0.23%"
"Aug 20, 2019","134.24","133.49","134.30","133.41","0.55%"
"Aug 21, 2019","133.56","134.25","134.26","133.53","-0.51%"
"Aug 22, 2019","133.75","133.56","134.03","133.47","0.14%"
"Aug 23, 2019","134.84","133.72","135.04","133.15","0.81%"
"Aug 26, 2019","134.16","135.21","136.09","133.82","-0.50%"
"Aug 27, 2019","134.81","134.15","135.01","134.12","0.48%"
"Aug 28, 2019","134.32","134.81","134.97","134.19","-0.36%"
"Aug 29, 2019","133.66","134.31","134.72","133.46","-0.49%"
"Aug 30, 2019","133.44","133.71","133.88","133.19","-0.16%"
"Sep 02, 2019","133.63","133.50","133.90","133.38","0.14%"
"Sep 03, 2019","134.28","133.66","134.54","133.54","0.49%"
"Sep 04, 2019","133.02","134.25","134.39","132.95","-0.94%"
"Sep 05, 2019","132.31","133.07","133.15","131.97","-0.53%"
"Sep 06, 2019","131.84","132.34","132.38","131.59","-0.36%"
"Sep 09, 2019","130.84","131.97","132.01","130.79","-0.76%"
"Sep 10, 2019","130.65","130.82","131.09","130.53","-0.15%"
"Sep 11, 2019","130.40","130.65","130.76","130.28","-0.19%"
"Sep 12, 2019","129.41","130.38","130.46","129.31","-0.76%"
"Sep 13, 2019","129.21","129.43","129.46","128.50","-0.15%"
"Sep 16, 2019","129.84","129.74","130.44","129.40","0.49%"
"Sep 17, 2019","130.34","129.87","130.51","129.74","0.39%"
"Sep 18, 2019","129.63","130.35","130.41","129.62","-0.54%"
"Sep 19, 2019","130.16","129.63","130.84","129.62","0.41%"
"Sep 20, 2019","130.66","130.16","130.72","130.09","0.38%"
"Sep 23, 2019","130.97","130.72","131.26","130.43","0.24%"
"Sep 24, 2019","131.81","130.93","131.95","130.76","0.64%"
"Sep 25, 2019","131.29","131.84","131.94","131.16","-0.39%"
"Sep 26, 2019","131.47","131.28","131.97","131.24","0.14%"
"Sep 27, 2019","131.24","131.50","131.85","130.93","-0.17%"
"Sep 30, 2019","131.33","131.25","131.60","131.04","0.07%"
"Oct 01, 2019","131.90","131.35","132.06","131.03","0.43%"
"Oct 02, 2019","132.44","131.89","132.60","131.50","0.41%"
"Oct 03, 2019","132.56","132.42","133.10","132.12","0.09%"
"Oct 04, 2019","132.18","132.59","132.74","131.94","-0.29%"
"Oct 07, 2019","132.00","132.19","132.66","131.78","-0.14%"
"Oct 08, 2019","132.19","131.97","132.53","131.66","0.14%"
"Oct 09, 2019","131.84","132.19","132.51","131.66","-0.26%"
"Oct 10, 2019","131.06","131.86","132.41","131.02","-0.59%"
"Oct 11, 2019","130.31","131.03","131.21","130.07","-0.57%"
"Oct 14, 2019","130.43","130.41","130.88","130.18","0.09%"
"Oct 15, 2019","130.12","130.44","130.99","130.09","-0.24%"
"Oct 16, 2019","130.27","130.12","130.67","130.11","0.12%"
"Oct 17, 2019","130.19","130.28","130.44","129.87","-0.06%"
"Oct 18, 2019","130.45","130.19","130.49","129.97","0.20%"
"Oct 21, 2019","129.62","130.40","130.60","129.57","-0.64%"
"Oct 22, 2019","129.41","129.59","129.69","128.81","-0.16%"
"Oct 23, 2019","129.06","129.44","129.85","129.06","-0.27%"
"Oct 24, 2019","129.44","129.07","129.57","128.72","0.29%"
"Oct 25, 2019","129.16","129.43","129.55","129.03","-0.22%"
"Oct 28, 2019","128.72","129.18","129.18","128.62","-0.34%"
"Oct 29, 2019","128.81","128.72","128.99","128.57","0.07%"
"Oct 30, 2019","128.88","128.81","129.10","128.34","0.05%"
"Oct 31, 2019","129.93","128.88","130.06","128.55","0.81%"
"Nov 01, 2019","129.74","129.90","130.38","129.56","-0.15%"
"Nov 04, 2019","129.09","129.74","129.75","128.99","-0.50%"
"Nov 05, 2019","127.96","129.06","129.12","127.84","-0.88%"
"Nov 06, 2019","128.60","128.00","128.82","127.94","0.50%"
"Nov 07, 2019","128.06","128.59","129.28","127.81","-0.42%"
"Nov 08, 2019","128.25","128.06","128.51","127.92","0.15%"
"Nov 11, 2019","128.96","128.37","129.19","128.28","0.55%"
"Nov 12, 2019","128.93","128.94","129.04","128.51","-0.02%"
"Nov 13, 2019","129.40","128.94","129.60","128.88","0.36%"
"Nov 14, 2019","129.91","129.38","130.13","129.38","0.39%"
"Nov 15, 2019","129.40","129.93","129.97","129.28","-0.39%"
"Nov 18, 2019","129.53","129.33","129.73","129.06","0.10%"
"Nov 19, 2019","129.81","129.51","129.93","129.44","0.22%"
"Nov 20, 2019","129.77","129.82","130.12","129.61","-0.03%"
"Nov 21, 2019","129.66","129.81","130.34","129.59","-0.08%"
"Nov 22, 2019","129.63","129.64","129.93","129.53","-0.02%"
"Nov 25, 2019","129.23","129.58","129.65","129.15","-0.31%"
"Nov 26, 2019","129.16","129.22","129.47","128.94","-0.05%"
"Nov 27, 2019","128.66","129.17","129.21","128.58","-0.39%"
"Nov 28, 2019","128.66","128.68","128.93","128.62","0.00%"
"Nov 29, 2019","128.79","128.65","128.94","128.56","0.10%"
"Dec 02, 2019","129.59","128.78","129.68","128.59","0.62%"
"Dec 03, 2019","129.84","129.63","130.03","129.26","0.19%"
"Dec 04, 2019","129.56","129.85","130.28","129.44","-0.22%"
"Dec 05, 2019","129.32","129.56","129.64","129.03","-0.19%"
"Dec 06, 2019","129.25","129.30","129.41","128.81","-0.05%"
"Dec 09, 2019","129.10","129.18","129.36","128.94","-0.12%"
"Dec 10, 2019","128.88","129.09","129.15","128.81","-0.17%"
"Dec 11, 2019","129.29","128.85","129.39","128.67","0.32%"
"Dec 12, 2019","128.31","129.29","129.46","128.15","-0.76%"
"Dec 13, 2019","127.86","128.31","128.38","127.39","-0.35%"
"Dec 16, 2019","127.89","127.88","128.19","127.69","0.02%"
"Dec 17, 2019","127.78","127.86","128.00","127.58","-0.09%"
"Dec 18, 2019","127.58","127.75","128.03","127.47","-0.16%"
"Dec 19, 2019","127.86","127.56","128.08","127.40","0.22%"
"Dec 20, 2019","127.72","127.89","128.16","127.61","-0.11%"
"Dec 23, 2019","127.68","127.77","127.92","127.57","-0.03%"
"Dec 24, 2019","127.68","127.66","127.75","127.61","0.00%"
"Dec 25, 2019","127.72","127.69","127.80","127.19","0.03%"
"Dec 26, 2019","127.28","127.71","127.76","127.22","-0.34%"
"Dec 27, 2019","127.48","127.34","127.56","127.28","0.16%"
"Dec 30, 2019","127.89","127.42","128.04","127.39","0.32%"
"Dec 31, 2019","127.80","127.89","128.52","127.51","-0.07%"
"Jan 01, 2020","127.71","127.79","127.81","127.65","-0.07%"
"Jan 02, 2020","127.94","127.69","128.35","127.58","0.18%"
"Jan 03, 2020","128.82","127.94","129.16","127.86","0.69%"
"Jan 06, 2020","128.62","128.94","129.41","128.47","-0.16%"
"Jan 07, 2020","127.98","128.64","128.71","127.72","-0.50%"
"Jan 08, 2020","127.30","128.00","129.25","127.17","-0.53%"
"Jan 09, 2020","126.46","127.27","127.42","126.38","-0.66%"
"Jan 10, 2020","125.72","126.48","126.58","125.42","-0.59%"
"Jan 13, 2020","124.32","125.67","125.71","124.31","-1.11%"
"Jan 14, 2020","124.28","124.33","124.60","123.78","-0.03%"
"Jan 15, 2020","124.34","124.29","124.91","124.22","0.05%"
"Jan 16, 2020","123.73","124.34","124.47","123.70","-0.49%"
"Jan 17, 2020","123.81","123.78","124.02","123.61","0.06%"
"Jan 20, 2020","123.72","123.80","123.98","123.69","-0.07%"
"Jan 21, 2020","124.31","123.73","124.44","123.67","0.48%"
"Jan 22, 2020","124.22","124.28","124.56","123.85","-0.07%"
"Jan 23, 2020","124.48","124.22","124.73","124.06","0.21%"
"Jan 24, 2020","124.20","124.50","124.61","123.77","-0.22%"
"Jan 27, 2020","124.94","124.43","125.04","124.42","0.60%"
"Jan 28, 2020","124.94","124.95","125.39","124.88","0.00%"
"Jan 29, 2020","125.02","124.95","125.14","124.72","0.06%"
"Jan 30, 2020","125.22","124.98","125.67","124.92","0.16%"
"Jan 31, 2020","125.97","125.22","126.06","125.03","0.60%"
"Feb 03, 2020","126.44","125.94","126.76","125.77","0.37%"
"Feb 04, 2020","125.17","126.47","126.81","125.16","-1.00%"
"Feb 05, 2020","124.53","125.17","125.67","124.48","-0.51%"
"Feb 06, 2020","123.82","124.50","124.63","123.61","-0.57%"
"Feb 07, 2020","124.62","123.83","124.85","123.79","0.65%"
"Feb 10, 2020","124.75","124.50","125.09","124.50","0.10%"
"Feb 11, 2020","124.47","124.76","124.80","124.26","-0.22%"
"Feb 12, 2020","124.08","124.47","124.53","124.03","-0.31%"
"Feb 13, 2020","124.57","124.05","124.98","124.05","0.39%"
"Feb 14, 2020","124.59","124.58","124.95","124.44","0.02%"
"Feb 17, 2020","124.25","124.55","124.69","124.12","-0.27%"
"Feb 18, 2020","124.37","124.26","124.87","124.25","0.10%"
"Feb 19, 2020","122.91","124.41","124.77","122.66","-1.17%"
"Feb 20, 2020","122.25","122.91","123.77","122.14","-0.54%"
"Feb 21, 2020","123.36","122.24","123.48","122.16","0.91%"
"Feb 24, 2020","125.27","123.36","125.72","123.16","1.55%"
"Feb 25, 2020","125.97","125.34","126.34","125.04","0.56%"
"Feb 26, 2020","126.17","125.92","126.58","125.70","0.16%"
"Feb 27, 2020","128.06","126.16","128.09","126.11","1.50%"
"Feb 28, 2020","132.74","128.10","133.46","127.98","3.65%"
"Mar 02, 2020","131.69","133.57","134.09","131.28","-0.79%"
"Mar 03, 2020","133.30","131.71","133.55","131.10","1.22%"
"Mar 04, 2020","131.25","133.31","133.66","131.01","-1.54%"
"Mar 05, 2020","133.47","131.28","133.70","131.04","1.69%"
"Mar 06, 2020","135.12","133.47","135.54","133.24","1.24%"
"Mar 09, 2020","140.62","135.62","142.24","135.60","4.07%"
"Mar 10, 2020","135.79","140.56","141.07","135.43","-3.43%"
"Mar 11, 2020","137.28","135.85","138.04","135.81","1.10%"
"Mar 12, 2020","138.77","137.25","140.30","136.87","1.09%"
"Mar 13, 2020","136.85","138.94","141.47","136.12","-1.38%"
"Mar 16, 2020","140.99","136.78","141.94","136.78","3.03%"
"Mar 17, 2020","140.88","140.84","142.72","139.78","-0.08%"
"Mar 18, 2020","140.41","141.28","142.54","140.05","-0.33%"
"Mar 19, 2020","143.73","140.82","146.43","139.67","2.36%"
"Mar 20, 2020","143.71","143.73","148.13","142.79","-0.02%"
"Mar 23, 2020","149.04","143.43","151.14","143.13","3.71%"
"Mar 24, 2020","148.35","149.04","150.12","147.68","-0.46%"
"Mar 25, 2020","148.37","148.36","148.99","147.72","0.01%"
"Mar 26, 2020","148.77","148.38","149.34","146.27","0.28%"
"Mar 27, 2020","149.57","148.77","150.21","147.59","0.54%"
"Mar 30, 2020","151.52","149.59","152.45","149.48","1.30%"
"Mar 31, 2020","151.65","151.59","151.79","149.99","0.09%"
"Apr 01, 2020","153.49","151.65","153.87","151.33","1.21%"
"Apr 02, 2020","152.66","153.49","154.54","152.40","-0.54%"
"Apr 03, 2020","151.43","152.66","153.16","151.12","-0.81%"
"Apr 06, 2020","150.26","151.47","151.90","150.14","-0.77%"
"Apr 07, 2020","148.76","150.25","151.23","148.18","-1.00%"
"Apr 08, 2020","148.63","148.78","150.06","148.25","-0.09%"
"Apr 09, 2020","145.84","148.63","149.12","145.17","-1.88%"
"Apr 10, 2020","145.88","145.76","146.04","145.66","0.03%"
"Apr 13, 2020","145.02","145.76","146.64","144.60","-0.59%"
"Apr 14, 2020","145.78","145.02","146.14","144.99","0.52%"
"Apr 15, 2020","144.81","145.78","146.63","144.30","-0.67%"
"Apr 16, 2020","144.88","144.81","146.32","144.25","0.04%"
"Apr 17, 2020","143.50","144.88","145.29","142.76","-0.95%"
"Apr 20, 2020","143.21","143.34","144.05","142.82","-0.21%"
"Apr 21, 2020","143.40","143.21","145.10","142.97","0.14%"
"Apr 22, 2020","143.40","143.35","144.98","143.13","0.00%"
"Apr 23, 2020","143.13","143.37","144.85","142.54","-0.19%"
"Apr 24, 2020","143.24","143.15","144.27","142.90","0.08%"
"Apr 27, 2020","143.47","143.27","144.62","143.07","0.16%"
"Apr 28, 2020","144.30","143.48","144.82","143.12","0.58%"
"Apr 29, 2020","143.32","144.30","144.86","143.24","-0.68%"
"Apr 30, 2020","138.77","143.32","143.53","138.36","-3.17%"
"May 01, 2020","139.13","138.77","139.54","138.49","0.26%"
"May 04, 2020","141.46","139.24","141.88","139.05","1.67%"
"May 05, 2020","141.46","141.42","142.18","140.87","0.00%"
"May 06, 2020","141.73","141.52","142.30","141.23","0.19%"
"May 07, 2020","141.55","141.79","141.95","141.04","-0.12%"
"May 08, 2020","139.88","141.55","141.82","139.76","-1.18%"
"May 11, 2020","138.34","139.92","140.05","138.20","-1.10%"
"May 12, 2020","139.11","138.32","139.55","138.29","0.56%"
"May 13, 2020","138.88","139.16","139.27","138.49","-0.16%"
"May 14, 2020","138.78","138.88","140.03","138.57","-0.08%"
"May 15, 2020","138.83","138.78","139.19","138.38","0.04%"
"May 18, 2020","138.37","138.77","139.02","138.12","-0.33%"
"May 19, 2020","137.13","138.34","138.40","136.65","-0.89%"
"May 20, 2020","136.80","137.13","137.29","136.37","-0.24%"
"May 21, 2020","136.68","136.85","136.87","136.38","-0.09%"
"May 22, 2020","136.68","136.71","137.07","136.49","-0.01%"
"May 25, 2020","136.57","136.73","136.76","136.48","-0.07%"
"May 26, 2020","137.20","136.57","137.38","136.29","0.45%"
"May 27, 2020","136.55","137.21","137.52","136.26","-0.47%"
